@                   x                         y                        z            nabs nscat    abslum      temp    dens        mass       cell_tau  next_n
  1.15248428036756601562e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  5.9640e-14  8.3783e+25  5.0197e-02    0
  1.23665129130441972656e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  5.1798e-14  8.9902e+25  4.6780e-02    0
  1.32696509821126718750e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  4.4987e-14  9.6467e+25  4.3596e-02    0
  1.42387460737901933594e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.9072e-14  1.0351e+26  4.0629e-02    0
  1.52786150914722050781e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.3934e-14  1.1107e+26  3.7864e-02    0
  1.63944267215395449219e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.9472e-14  1.1918e+26  3.5287e-02    0
  1.75917271244007265625e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.5597e-14  1.2789e+26  3.2885e-02    0
  1.88764675017752070312e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.2231e-14  1.3723e+26  3.0647e-02    0
  2.02550336772412734375e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.9308e-14  1.4725e+26  2.8561e-02    0
  2.17342778370791718750e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.6769e-14  1.5800e+26  2.6617e-02    0
  2.33215525891778554688e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.4564e-14  1.6954e+26  2.4806e-02    0
  2.50247475092957265625e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.2649e-14  1.8192e+26  2.3118e-02    0
  2.68523283563291796875e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.0986e-14  1.9521e+26  2.1544e-02    0
  2.88133791515090742188e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  9.5415e-15  2.0947e+26  2.0078e-02    0
  3.09176473306805234375e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  8.2869e-15  2.2476e+26  1.8711e-02    0
  3.31755921940961250000e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  7.1973e-15  2.4118e+26  1.7438e-02    0
  3.55984368945431718750e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  6.2509e-15  2.5879e+26  1.6251e-02    0
  3.81982242222126796875e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  5.4290e-15  2.7769e+26  1.5145e-02    0
  4.09878764635898750000e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  4.7151e-15  2.9797e+26  1.4114e-02    0
  4.39812596318957421875e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  4.0951e-15  3.1973e+26  1.3154e-02    0
  4.71932523883381562500e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.5567e-15  3.4308e+26  1.2258e-02    0
  5.06398199967467578125e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.0890e-15  3.6814e+26  1.1424e-02    0
  5.43380936791844296875e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.6828e-15  3.9503e+26  1.0646e-02    0
  5.83064557669736562500e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.3301e-15  4.2387e+26  9.9219e-03    0
  6.25646310703824687500e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.0237e-15  4.5483e+26  9.2466e-03    0
  6.71337849211244765625e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7576e-15  4.8805e+26  8.6173e-03    0
  7.20366283749948750000e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.5265e-15  5.2369e+26  8.0308e-03    0
  7.72975310975539375000e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.3258e-15  5.6194e+26  7.4842e-03    0
  8.29426424939581093750e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.1515e-15  6.0297e+26  6.9748e-03    0
  8.90000216850165937500e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.0001e-15  6.4701e+26  6.5001e-03    0
  9.54997769755216562500e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  8.6856e-16  6.9426e+26  6.0577e-03    0
  1.02474215508082156250e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  7.5435e-16  7.4496e+26  5.6454e-03    0
  1.09958003846317421875e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  6.5516e-16  7.9937e+26  5.2612e-03    0
  1.17988340285592687500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  5.6902e-16  8.5775e+26  4.9031e-03    0
  1.26605139747769687500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  4.9420e-16  9.2039e+26  4.5694e-03    0
  1.35851232178994750000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  4.2922e-16  9.8761e+26  4.2584e-03    0
  1.45772575436663968750e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.7278e-16  1.0597e+27  3.9686e-03    0
  1.56418483723723593750e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.2376e-16  1.1371e+27  3.6985e-03    0
  1.67841872705742375000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.8119e-16  1.2202e+27  3.4468e-03    0
  1.80099522529114125000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.4422e-16  1.3093e+27  3.2122e-03    0
  1.93252360047727000000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.1211e-16  1.4049e+27  2.9935e-03    0
  2.07365761660911875000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.8422e-16  1.5075e+27  2.7898e-03    0
  2.22509878267931000000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.5999e-16  1.6176e+27  2.5999e-03    0
  2.38759983954198531250e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.3896e-16  1.7357e+27  2.4230e-03    0
  2.56196850142383625000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.2069e-16  1.8625e+27  2.2581e-03    0
  2.74907147068120593750e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.0482e-16  1.9985e+27  2.1044e-03    0
  2.94983874575867812500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  9.1035e-17  2.1445e+27  1.9612e-03    0
  3.16526824376193125000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  7.9065e-17  2.3011e+27  1.8277e-03    0
  3.39643076062144000000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  6.8669e-17  2.4691e+27  1.7033e-03    0
  3.64447529350159187500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  5.9640e-17  2.6495e+27  1.5874e-03    0
  3.91063475191035250000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  5.1798e-17  2.8429e+27  1.4793e-03    0
  4.19623208589663687500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  4.4987e-17  3.0506e+27  1.3786e-03    0
  4.50268686179570250000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.9072e-17  3.2734e+27  1.2848e-03    0
  4.83152231820740937500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.3934e-17  3.5124e+27  1.1974e-03    0
  5.18437293727921125000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.9472e-17  3.7689e+27  1.1159e-03    0
  5.56299256892706312500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.5597e-17  4.0442e+27  1.0399e-03    0
  5.96926314837582500000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.2231e-17  4.3395e+27  9.6915e-04    0
  6.40520405034983625000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.9308e-17  4.6564e+27  9.0319e-04    0
  6.87298212640883000000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.6769e-17  4.9965e+27  8.4172e-04    0
  7.37492247531992750000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.4564e-17  5.3614e+27  7.8443e-04    0
  7.91352000000003000000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.2649e-17  0.0000e+00  0.0000e+00    0
