@    x                 y               z           nabs nscat  abslum      temp    dens       mass       cell_tau  next_n
  0.0000000e+00  0.0000000e+00  0.0000000e+00    0    0  0.0000e+00   0.00  0.0000e+00  0.0000e+00  0.0000e+00     0
  1.2298320e+12  0.0000000e+00  0.0000000e+00 688326082 53034392  9.2804e+32 739.00  8.1393e-11  1.3894e+26  7.3104e+00  690201899
  1.3196478e+12  0.0000000e+00  0.0000000e+00 458732217 10810945  6.1849e+32 672.00  7.0691e-11  1.4909e+26  6.8129e+00  460793025
  1.4160229e+12  0.0000000e+00  0.0000000e+00 347232162 6184720  4.6816e+32 627.00  6.1396e-11  1.5998e+26  6.3492e+00  349819099
  1.5194364e+12  0.0000000e+00  0.0000000e+00 270824786 3940505  3.6514e+32 588.00  5.3323e-11  1.7166e+26  5.9170e+00  272417031
  1.6304023e+12  0.0000000e+00  0.0000000e+00 214456313 2599005  2.8914e+32 553.00  4.6312e-11  1.8420e+26  5.5143e+00  215187619
  1.7494721e+12  0.0000000e+00  0.0000000e+00 171607966 1755879  2.3137e+32 522.00  4.0222e-11  1.9765e+26  5.1390e+00  173137714
  1.8772377e+12  0.0000000e+00  0.0000000e+00 138573571 1206197  1.8683e+32 493.00  3.4933e-11  2.1209e+26  4.7893e+00  139677169
  2.0143341e+12  0.0000000e+00  0.0000000e+00 112713196 838970  1.5197e+32 466.00  3.0340e-11  2.2758e+26  4.4633e+00  113158678
  2.1614428e+12  0.0000000e+00  0.0000000e+00 92285967 593220  1.2442e+32 442.00  2.6351e-11  2.4420e+26  4.1595e+00  93268122
  2.3192950e+12  0.0000000e+00  0.0000000e+00 76077479 423406  1.0257e+32 419.00  2.2886e-11  2.6203e+26  3.8764e+00  76661841
  2.4886753e+12  0.0000000e+00  0.0000000e+00 63073280 305769  8.5039e+31 398.00  1.9877e-11  2.8117e+26  3.6126e+00  63651208
  2.6704256e+12  0.0000000e+00  0.0000000e+00 52578500 222925  7.0889e+31 378.00  1.7263e-11  3.0170e+26  3.3667e+00  52813704
  2.8654493e+12  0.0000000e+00  0.0000000e+00 44095124 165085  5.9451e+31 360.00  1.4993e-11  3.2374e+26  3.1376e+00  44432653
  3.0747158e+12  0.0000000e+00  0.0000000e+00 37179559 123705  5.0127e+31 343.00  1.3022e-11  3.4738e+26  2.9240e+00  37460512
  3.2992651e+12  0.0000000e+00  0.0000000e+00 31507355 93465  4.2480e+31 327.00  1.1310e-11  3.7275e+26  2.7250e+00  31678565
  3.5402136e+12  0.0000000e+00  0.0000000e+00 26832657 71921  3.6177e+31 312.00  9.8225e-12  3.9997e+26  2.5396e+00  26898110
  3.7987587e+12  0.0000000e+00  0.0000000e+00 22946477 55681  3.0938e+31 298.00  8.5309e-12  4.2918e+26  2.3667e+00  22959851
  4.0761856e+12  0.0000000e+00  0.0000000e+00 19726657 43303  2.6597e+31 285.00  7.4092e-12  4.6052e+26  2.2056e+00  19726750
  4.3738733e+12  0.0000000e+00  0.0000000e+00 17019901 34308  2.2947e+31 273.00  6.4350e-12  4.9416e+26  2.0555e+00  17083998
  4.6933014e+12  0.0000000e+00  0.0000000e+00 14759457 26889  1.9899e+31 262.00  5.5889e-12  5.3024e+26  1.9156e+00  14935705
  5.0360576e+12  0.0000000e+00  0.0000000e+00 12847147 22091  1.7321e+31 251.00  4.8540e-12  5.6897e+26  1.7852e+00  12944127
  5.4038456e+12  0.0000000e+00  0.0000000e+00 11226625 17636  1.5136e+31 241.00  4.2157e-12  6.1052e+26  1.6637e+00  11343742
  5.7984935e+12  0.0000000e+00  0.0000000e+00 9843701 14584  1.3272e+31 231.00  3.6614e-12  6.5511e+26  1.5505e+00  9856635
  6.2219630e+12  0.0000000e+00  0.0000000e+00 8671831 11991  1.1692e+31 222.00  3.1800e-12  7.0295e+26  1.4450e+00  8678025
  6.6763588e+12  0.0000000e+00  0.0000000e+00 7660896 10077  1.0329e+31 214.00  2.7619e-12  7.5429e+26  1.3466e+00  7757296
  7.1639395e+12  0.0000000e+00  0.0000000e+00 6787443 8247  9.1512e+30 206.00  2.3987e-12  8.0937e+26  1.2550e+00  6886146
  7.6871288e+12  0.0000000e+00  0.0000000e+00 6036810 7270  8.1391e+30 198.00  2.0833e-12  8.6848e+26  1.1696e+00  6067306
  8.2485270e+12  0.0000000e+00  0.0000000e+00 5379240 6176  7.2526e+30 191.00  1.8094e-12  9.3191e+26  1.0900e+00  5443245
  8.8509247e+12  0.0000000e+00  0.0000000e+00 4803727 5161  6.4766e+30 184.00  1.5715e-12  9.9997e+26  1.0158e+00  4850814
  9.4973161e+12  0.0000000e+00  0.0000000e+00 4303147 4582  5.8017e+30 178.00  1.3648e-12  1.0730e+27  9.4664e-01  4414095
  1.0190914e+13  0.0000000e+00  0.0000000e+00 3869404 3916  5.2169e+30 171.00  1.1854e-12  1.1514e+27  8.8221e-01  3879916
  1.0935166e+13  0.0000000e+00  0.0000000e+00 3480092 3373  4.6920e+30 165.00  1.0295e-12  1.2354e+27  8.2217e-01  3486115
  1.1733771e+13  0.0000000e+00  0.0000000e+00 3143761 2951  4.2386e+30 160.00  8.9414e-13  1.3257e+27  7.6621e-01  3210339
  1.2590700e+13  0.0000000e+00  0.0000000e+00 2841086 2655  3.8305e+30 154.00  7.7657e-13  1.4225e+27  7.1406e-01  2848927
  1.3510210e+13  0.0000000e+00  0.0000000e+00 2578438 2344  3.4764e+30 149.00  6.7446e-13  1.5264e+27  6.6546e-01  2594776
  1.4496874e+13  0.0000000e+00  0.0000000e+00 2336459 2158  3.1501e+30 144.00  5.8578e-13  1.6378e+27  6.2017e-01  2350078
  1.5555594e+13  0.0000000e+00  0.0000000e+00 2128149 1901  2.8693e+30 140.00  5.0875e-13  1.7575e+27  5.7796e-01  2192588
  1.6691634e+13  0.0000000e+00  0.0000000e+00 1937598 1737  2.6124e+30 135.00  4.4186e-13  1.8858e+27  5.3863e-01  1964163
