@                   x                         y                        z            nabs nscat    abslum      temp    dens        mass       cell_tau  next_n
  5.23551242359357519531e+12  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.4065e+24  6.5001e-03    0
  5.61786682002498925781e+12  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.9732e+24  6.9748e-03    0
  6.02814491764210058594e+12  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  3.6733e+24  7.4842e-03    0
  6.46838601060547167969e+12  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  4.5383e+24  8.0308e-03    0
  6.94077832464622070312e+12  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  5.6070e+24  8.6173e-03    0
  7.44766989367869335938e+12  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  6.9273e+24  9.2466e-03    0
  7.99158023074238574219e+12  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  8.5586e+24  9.9219e-03    0
  8.57521285128373828125e+12  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.0574e+25  1.0646e-02    0
  9.20146871102497070312e+12  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.3064e+25  1.1424e-02    0
  9.87346062521312304688e+12  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.6140e+25  1.2258e-02    0
  1.05945287409204082031e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.9941e+25  1.3154e-02    0
  1.13682571393012187500e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.4637e+25  1.4114e-02    0
  1.21984916503275761719e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  3.0438e+25  1.5145e-02    0
  1.30893589685514628906e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  3.7606e+25  1.6251e-02    0
  1.40452871649092539062e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  4.6462e+25  1.7438e-02    0
  1.50710276965225273438e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  5.7403e+25  1.8711e-02    0
  1.61716790238953164062e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  7.0920e+25  2.0078e-02    0
  1.73527119528975039062e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  8.7620e+25  2.1544e-02    0
  1.86199968274970820312e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.0825e+26  2.3118e-02    0
  1.99798327084032382812e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.3375e+26  2.4806e-02    0
  2.14389786826531875000e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.6524e+26  2.6617e-02    0
  2.30046874597675625000e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.0415e+26  2.8561e-02    0
  2.46847414214646601562e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.5223e+26  3.0647e-02    0
  2.64874913041191914062e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  3.1162e+26  3.2885e-02    0
  2.84218977062373984375e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  3.8500e+26  3.5287e-02    0
  3.04975756272621171875e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  4.7566e+26  3.7864e-02    0
  3.27248422590886484375e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  5.8767e+26  4.0629e-02    0
  3.51147682678399960938e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  7.2606e+26  4.3596e-02    0
  3.76792328207983750000e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  8.9703e+26  4.6780e-02    0
  4.04309826320052968750e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.1083e+27  5.0197e-02    0
  4.33836953200173281250e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.3692e+27  5.3863e-02    0
  4.65520473927383984375e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.6917e+27  5.7796e-02    0
  4.99517871972482812500e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.0900e+27  6.2017e-02    0
  5.35998131972257343750e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.5822e+27  6.6546e-02    0
  5.75142579670454140625e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  3.1903e+27  7.1406e-02    0
  6.17145783200427109375e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  3.9415e+27  7.6621e-02    0
  6.62216520189305625000e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  4.8697e+27  8.2217e-02    0
  7.10578815490688906250e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  6.0164e+27  8.8221e-02    0
  7.62473054703935937500e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  7.4332e+27  9.4664e-02    0
  8.18157179014815781250e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  9.1836e+27  1.0158e-01    0
  8.77907967296494531250e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.1346e+28  1.0900e-01    0
  9.42022411843563593750e+13  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.4018e+28  1.1696e-01    0
  1.01081919457721718750e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.7319e+28  1.2550e-01    0
  1.08464027105908312500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.1397e+28  1.3466e-01    0
  1.16385257018707296875e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.6436e+28  1.4450e-01    0
  1.24884981802161921875e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  3.2661e+28  1.5505e-01    0
  1.34005449480765703125e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  4.0352e+28  1.6637e-01    0
  1.43791993491976343750e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  4.9855e+28  1.7852e-01    0
  1.54293258016826312500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  6.1595e+28  1.9156e-01    0
  1.65561439766640031250e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  7.6099e+28  2.0555e-01    0
  1.77652547427662312500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  9.4019e+28  2.2056e-01    0
  1.90626680053172062500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.1616e+29  2.3667e-01    0
  2.04548325786833875000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.4351e+29  2.5396e-01    0
  2.19486682402096968750e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.7731e+29  2.7250e-01    0
  2.35516001250887843750e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.1906e+29  2.9240e-01    0
  2.52715956331199562500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.7065e+29  3.1376e-01    0
  2.71172040308034093750e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  3.3438e+29  3.3667e-01    0
  2.90975989456126562500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  4.1312e+29  3.6126e-01    0
  3.12226239636636375000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  5.1040e+29  3.8764e-01    0
  3.35028415574244937500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  6.3059e+29  4.1595e-01    0
  3.59495855866620000000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  7.7908e+29  4.4633e-01    0
  3.85750176335814750000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  9.6255e+29  4.7893e-01    0
  4.13921874521749937500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.1892e+30  5.1390e-01    0
  4.44150978322422937500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.4692e+30  5.5143e-01    0
  4.76587742004921937500e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  1.8152e+30  5.9170e-01    0
  5.11393393046778500000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.2427e+30  6.3492e-01    0
  5.48740933519847000000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  2.7708e+30  6.8129e-01    0
  5.88816000000002375000e+14  0.00000000000000000000e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.7000e-14  0.0000e+00  0.0000e+00    0
